[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-16 13:42:12] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-16 13:42:14] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-16 13:42:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-16 13:42:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532\
[2025-03-16 13:42:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/phoenix/
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-16 13:43:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:130; Total: 815
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d590d1315-oetnYi.tmp
[2025-03-16 13:43:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js?simply_static_page=3146
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js?simply_static_page=3146
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:103] Filesize: 36095 bytes
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d590d1315-oetnYi.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/query/query.min.js
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:44] [class-ss-page.php:119] Checking Content Identical:52c4451447b44940f1cda778a2aa15b9dca4cf7b===. Value: FALSE
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-16 13:43:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:129; Total: 815
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d590e3d8f-MGkgpi.tmp
[2025-03-16 13:43:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt?simply_static_page=3147
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt?simply_static_page=3147
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:103] Filesize: 249 bytes
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d590e3d8f-MGkgpi.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/query/query.min.js.LICENSE.txt
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:44] [class-ss-page.php:119] Checking Content Identical:57b7b2d716676aa5266ccdc1abd15b99bc557b74===. Value: FALSE
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.asset.php
[2025-03-16 13:43:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:128; Total: 815
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.asset.php
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-16 13:43:44] [class-ss-task.php:58] [PAGES STATUS] Remaining:127; Total: 815
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d590ecaa8-t0z9Ho.tmp
[2025-03-16 13:43:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js?simply_static_page=3149
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js?simply_static_page=3149
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:103] Filesize: 64868 bytes
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-16 13:43:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d590ecaa8-t0z9Ho.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/schema/schema.js
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:44] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:9a9a49174c03574a6bfca732a2bc218d822b48df===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:126; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59117da2-rz9UJO.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt?simply_static_page=3150
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt?simply_static_page=3150
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 332 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59117da2-rz9UJO.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/schema/schema.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:b7cc5158fc648f83063ee247f99fef0e90c64f7d===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:125; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5911fded-pCOEHr.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js?simply_static_page=3151
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js?simply_static_page=3151
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 61088 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5911fded-pCOEHr.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/schema/schema.min.js
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:3797d08ea7300416b42226c58e2f3bcb406fdfff===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:124; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.asset.php
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:123; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5913e21e-WKNLoE.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js?simply_static_page=3153
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js?simply_static_page=3153
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 100661 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5913e21e-WKNLoE.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/store/store.js
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:0a61f2a957bc5fb41259d9ad426b4a988a9145f2===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:122; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59165523-O7L3tW.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=3154
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt?simply_static_page=3154
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 15031 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59165523-O7L3tW.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/store/store.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:dfa82cced3db92d026c265699858f612b7c4b7ef===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:121; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5916fd50-yJFC33.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js?simply_static_page=3155
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js?simply_static_page=3155
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 37849 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.min.js
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5916fd50-yJFC33.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/store/store.min.js
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:d6c643506a5d8f8a3f6a0534baee464b633faf04===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:120; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d59185d5f-Ozs60H.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt?simply_static_page=3156
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt?simply_static_page=3156
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 1019 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d59185d5f-Ozs60H.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/store/store.min.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:32d37641cd2a16497dd942433844b37bf846d082===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.asset.php
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:119; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.asset.php
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:118; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5918e76f-rYJgeY.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js?simply_static_page=3158
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js?simply_static_page=3158
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:103] Filesize: 1466154 bytes
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/ui/ui.js
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5918e76f-rYJgeY.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/ui/ui.js
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:45] [class-ss-page.php:119] Checking Content Identical:b22a46dac03a0ebe1edaa013336b2d469b95ea09===. Value: FALSE
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt
[2025-03-16 13:43:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:117; Total: 815
[2025-03-16 13:43:45] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d591f37e7-xLpZjF.tmp
[2025-03-16 13:43:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt?simply_static_page=3159
[2025-03-16 13:43:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt?simply_static_page=3159
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:103] Filesize: 213292 bytes
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d591f37e7-xLpZjF.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/ui/ui.js.LICENSE.txt
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:46] [class-ss-page.php:119] Checking Content Identical:23e660287399f994501affbdf2d235706f8d1b29===. Value: FALSE
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js
[2025-03-16 13:43:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:116; Total: 815
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d5920ab9a-v2C252.tmp
[2025-03-16 13:43:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js?simply_static_page=3160
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js?simply_static_page=3160
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:103] Filesize: 827219 bytes
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d5920ab9a-v2C252.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-16 13:43:46] [class-ss-page.php:119] Checking Content Identical:461f90b87e8f07a374ddcdf80ecb2f568f75fb96===. Value: FALSE
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:69] URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-16 13:43:46] [class-ss-task.php:58] [PAGES STATUS] Remaining:115; Total: 815
[2025-03-16 13:43:46] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Admin\AppData\Local\Temp/67d6d592f16db-l0zpei.tmp
[2025-03-16 13:43:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt?simply_static_page=3161
[2025-03-16 13:43:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/phoenix/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt?simply_static_page=3161
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:103] Filesize: 1450 bytes
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-16 13:43:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Admin\AppData\Local\Temp/67d6d592f16db-l0zpei.tmp to C:\xampp\htdocs\phoenix/wp-content/uploads\simply-static\temp-files/simply-static-1-1742132532/wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-16 13:43:47] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
